response-time,DNS+dialup,DNS,Request-write,Response-delay,Response-read,status-code,offset
0.0074,0.0000,0.0000,0.0001,0.0072,0.0000,200,0.1137
0.0063,0.0000,0.0000,0.0000,0.0063,0.0000,200,0.1148
0.0109,0.0000,0.0000,0.0000,0.0108,0.0000,200,0.1107
0.0104,0.0000,0.0000,0.0000,0.0103,0.0000,200,0.1113
0.0032,0.0000,0.0000,0.0002,0.0029,0.0000,200,0.1187
0.0242,0.0000,0.0000,0.0006,0.0233,0.0001,200,0.0982
0.0051,0.0000,0.0000,0.0002,0.0049,0.0000,200,0.1175
0.0364,0.0000,0.0000,0.0000,0.0363,0.0000,200,0.0865
0.0057,0.0000,0.0000,0.0000,0.0056,0.0000,200,0.1175
0.0705,0.0000,0.0000,0.0000,0.0705,0.0000,200,0.0530
0.0247,0.0000,0.0000,0.0001,0.0246,0.0000,200,0.0990
0.0339,0.0000,0.0000,0.0000,0.0338,0.0001,200,0.0903
0.0122,0.0000,0.0000,0.0000,0.0122,0.0000,200,0.1126
0.0205,0.0000,0.0000,0.0000,0.0205,0.0000,200,0.1046
0.0187,0.0000,0.0000,0.0000,0.0186,0.0000,200,0.1070
0.0025,0.0000,0.0000,0.0000,0.0024,0.0000,200,0.1232
0.0140,0.0000,0.0000,0.0000,0.0140,0.0000,200,0.1121
0.0087,0.0000,0.0000,0.0000,0.0086,0.0000,200,0.1176
0.0382,0.0000,0.0000,0.0000,0.0381,0.0001,200,0.0884
0.0055,0.0000,0.0000,0.0001,0.0053,0.0001,200,0.1216
0.0498,0.0000,0.0000,0.0000,0.0493,0.0000,200,0.0776
0.0576,0.0000,0.0000,0.0000,0.0575,0.0000,200,0.0703
0.0253,0.0000,0.0000,0.0000,0.0253,0.0000,200,0.1030
0.0113,0.0000,0.0000,0.0000,0.0112,0.0001,200,0.1174
0.0220,0.0000,0.0000,0.0000,0.0217,0.0000,200,0.1075
0.0091,0.0000,0.0000,0.0000,0.0090,0.0001,200,0.1209
0.0375,0.0000,0.0000,0.0000,0.0375,0.0000,200,0.0937
0.0279,0.0000,0.0000,0.0000,0.0278,0.0000,200,0.1034
0.0066,0.0000,0.0000,0.0000,0.0066,0.0000,200,0.1249
0.0086,0.0000,0.0000,0.0000,0.0085,0.0001,200,0.1230
0.0539,0.0000,0.0000,0.0000,0.0538,0.0001,200,0.0783
0.0318,0.0000,0.0000,0.0000,0.0316,0.0001,200,0.1005
0.0118,0.0000,0.0000,0.0000,0.0117,0.0001,200,0.1210
0.0146,0.0000,0.0000,0.0000,0.0144,0.0001,200,0.1187
0.0375,0.0000,0.0000,0.0000,0.0374,0.0001,200,0.0964
0.0123,0.0000,0.0000,0.0000,0.0122,0.0000,200,0.1219
0.0169,0.0000,0.0000,0.0000,0.0169,0.0000,200,0.1174
0.0176,0.0000,0.0000,0.0000,0.0175,0.0000,200,0.1174
0.0579,0.0000,0.0000,0.0000,0.0578,0.0000,200,0.0774
0.0132,0.0000,0.0000,0.0000,0.0130,0.0002,200,0.1226
0.0041,0.0000,0.0000,0.0000,0.0040,0.0000,200,0.1322
0.0323,0.0000,0.0000,0.0000,0.0322,0.0000,200,0.1045
0.0104,0.0000,0.0000,0.0001,0.0102,0.0001,200,0.1271
0.0144,0.0000,0.0000,0.0000,0.0143,0.0001,200,0.1235
0.0375,0.0000,0.0000,0.0000,0.0374,0.0000,200,0.1007
0.0381,0.0000,0.0000,0.0002,0.0378,0.0001,200,0.1005
0.0077,0.0000,0.0000,0.0000,0.0077,0.0000,200,0.1313
0.0134,0.0000,0.0000,0.0000,0.0132,0.0001,200,0.1263
0.0552,0.0000,0.0000,0.0000,0.0551,0.0000,200,0.0847
0.0061,0.0000,0.0000,0.0000,0.0061,0.0000,200,0.1343
0.0186,0.0000,0.0000,0.0000,0.0186,0.0000,200,0.1225
0.0329,0.0000,0.0000,0.0000,0.0328,0.0001,200,0.1086
0.0399,0.0000,0.0000,0.0000,0.0399,0.0000,200,0.1016
0.0291,0.0000,0.0000,0.0000,0.0289,0.0001,200,0.1132
0.0463,0.0000,0.0000,0.0001,0.0457,0.0000,200,0.0964
0.0119,0.0000,0.0000,0.0000,0.0117,0.0002,200,0.1313
0.0174,0.0000,0.0000,0.0000,0.0173,0.0000,200,0.1261
0.0365,0.0000,0.0000,0.0000,0.0363,0.0000,200,0.1078
0.0168,0.0000,0.0000,0.0000,0.0167,0.0000,200,0.1279
0.0185,0.0000,0.0000,0.0000,0.0184,0.0000,200,0.1266
0.0097,0.0000,0.0000,0.0000,0.0096,0.0000,200,0.1358
0.0223,0.0000,0.0000,0.0000,0.0221,0.0001,200,0.1237
0.0538,0.0000,0.0000,0.0000,0.0538,0.0000,200,0.0926
0.0292,0.0000,0.0000,0.0000,0.0290,0.0001,200,0.1175
0.0262,0.0000,0.0000,0.0005,0.0255,0.0002,200,0.1211
0.0159,0.0000,0.0000,0.0000,0.0159,0.0000,200,0.1315
0.0205,0.0000,0.0000,0.0000,0.0205,0.0000,200,0.1288
0.0042,0.0000,0.0000,0.0000,0.0042,0.0000,200,0.1451
0.0282,0.0000,0.0000,0.0007,0.0275,0.0000,200,0.1211
0.0026,0.0000,0.0000,0.0000,0.0025,0.0000,200,0.1468
0.0220,0.0000,0.0000,0.0000,0.0220,0.0000,200,0.1274
0.0210,0.0000,0.0000,0.0000,0.0210,0.0000,200,0.1284
0.0403,0.0000,0.0000,0.0000,0.0403,0.0000,200,0.1099
0.0184,0.0000,0.0000,0.0001,0.0182,0.0000,200,0.1322
0.0253,0.0000,0.0000,0.0000,0.0253,0.0001,200,0.1257
0.0299,0.0000,0.0000,0.0000,0.0298,0.0000,200,0.1216
0.0164,0.0000,0.0000,0.0000,0.0163,0.0000,200,0.1353
0.0122,0.0000,0.0000,0.0000,0.0121,0.0000,200,0.1399
0.0232,0.0000,0.0000,0.0000,0.0224,0.0007,200,0.1301
0.0150,0.0000,0.0000,0.0000,0.0150,0.0000,200,0.1386
0.0154,0.0000,0.0000,0.0000,0.0153,0.0000,200,0.1381
0.0161,0.0000,0.0000,0.0000,0.0159,0.0001,200,0.1379
0.0053,0.0000,0.0000,0.0000,0.0051,0.0002,200,0.1494
0.0457,0.0000,0.0000,0.0000,0.0457,0.0000,200,0.1093
0.0300,0.0000,0.0000,0.0000,0.0299,0.0000,200,0.1257
0.0147,0.0000,0.0000,0.0000,0.0147,0.0000,200,0.1415
0.0134,0.0000,0.0000,0.0000,0.0134,0.0000,200,0.1433
0.0049,0.0000,0.0000,0.0000,0.0048,0.0001,200,0.1522
0.0149,0.0000,0.0000,0.0000,0.0149,0.0000,200,0.1424
0.0151,0.0000,0.0000,0.0000,0.0150,0.0001,200,0.1427
0.0214,0.0000,0.0000,0.0000,0.0214,0.0000,200,0.1368
0.0118,0.0000,0.0000,0.0000,0.0116,0.0001,200,0.1472
0.0246,0.0000,0.0000,0.0000,0.0245,0.0000,200,0.1350
0.0015,0.0000,0.0000,0.0000,0.0014,0.0001,200,0.1590
0.0605,0.0000,0.0000,0.0000,0.0603,0.0001,200,0.1004
0.0123,0.0000,0.0000,0.0000,0.0122,0.0000,200,0.1493
0.0042,0.0000,0.0000,0.0001,0.0040,0.0000,200,0.1582
0.0155,0.0000,0.0000,0.0000,0.0154,0.0000,200,0.1475
0.0192,0.0000,0.0000,0.0000,0.0191,0.0000,200,0.1443
0.0387,0.0000,0.0000,0.0000,0.0386,0.0000,200,0.1251
0.0077,0.0000,0.0000,0.0000,0.0076,0.0000,200,0.1567
0.0184,0.0000,0.0000,0.0000,0.0183,0.0000,200,0.1465
0.0339,0.0000,0.0000,0.0000,0.0338,0.0000,200,0.1315
0.0258,0.0000,0.0000,0.0000,0.0258,0.0000,200,0.1397
0.0164,0.0000,0.0000,0.0000,0.0163,0.0000,200,0.1494
0.0183,0.0000,0.0000,0.0000,0.0182,0.0000,200,0.1493
0.0655,0.0000,0.0000,0.0000,0.0655,0.0000,200,0.1020
0.0348,0.0000,0.0000,0.0000,0.0347,0.0000,200,0.1328
0.0337,0.0000,0.0000,0.0000,0.0337,0.0000,200,0.1339
0.0130,0.0000,0.0000,0.0000,0.0129,0.0000,200,0.1547
0.0244,0.0000,0.0000,0.0001,0.0241,0.0002,200,0.1435
0.0355,0.0000,0.0000,0.0000,0.0353,0.0000,200,0.1333
0.0298,0.0000,0.0000,0.0000,0.0295,0.0000,200,0.1390
0.0137,0.0000,0.0000,0.0000,0.0137,0.0000,200,0.1551
0.0117,0.0000,0.0000,0.0000,0.0117,0.0000,200,0.1571
0.0287,0.0000,0.0000,0.0000,0.0286,0.0001,200,0.1411
0.0168,0.0000,0.0000,0.0000,0.0167,0.0000,200,0.1536
0.0203,0.0000,0.0000,0.0000,0.0201,0.0000,200,0.1506
0.0298,0.0000,0.0000,0.0001,0.0296,0.0001,200,0.1416
0.0353,0.0000,0.0000,0.0000,0.0352,0.0000,200,0.1363
0.0063,0.0000,0.0000,0.0000,0.0062,0.0000,200,0.1658
0.0114,0.0000,0.0000,0.0000,0.0113,0.0000,200,0.1616
0.0279,0.0000,0.0000,0.0000,0.0278,0.0000,200,0.1455
0.0210,0.0000,0.0000,0.0000,0.0204,0.0005,200,0.1536
0.0244,0.0000,0.0000,0.0000,0.0243,0.0000,200,0.1502
0.0342,0.0000,0.0000,0.0000,0.0341,0.0000,200,0.1405
0.0234,0.0000,0.0000,0.0000,0.0232,0.0002,200,0.1517
0.0459,0.0000,0.0000,0.0003,0.0456,0.0000,200,0.1294
0.0112,0.0000,0.0000,0.0000,0.0112,0.0000,200,0.1644
0.0151,0.0000,0.0000,0.0002,0.0148,0.0001,200,0.1609
0.0138,0.0000,0.0000,0.0000,0.0137,0.0000,200,0.1625
0.0117,0.0000,0.0000,0.0000,0.0117,0.0000,200,0.1649
0.0139,0.0000,0.0000,0.0000,0.0138,0.0000,200,0.1629
0.0259,0.0000,0.0000,0.0000,0.0258,0.0000,200,0.1515
0.0141,0.0000,0.0000,0.0000,0.0140,0.0000,200,0.1635
0.0270,0.0000,0.0000,0.0000,0.0269,0.0001,200,0.1510
0.0296,0.0000,0.0000,0.0000,0.0295,0.0000,200,0.1493
0.0028,0.0000,0.0000,0.0000,0.0026,0.0001,200,0.1763
